rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000133,Marine Engine System_Control Device,Equipment,REPAIRED_BY,RepairMethod_Adjust Friction Brake,RepairMethod,控制设备可通过调整摩擦制动器维修方法解决杆移动阻力问题,D8操作手册,D8操作手册::chunk_15
REL_000134,Marine Engine System_Control Software,Component,REPAIRED_BY,RepairMethod_Software Update,RepairMethod,控制软件组件通过软件更新方法进行修复,D8操作手册,D8操作手册::chunk_7
REL_000135,Marine Engine System_Coolant Temperature Gauge,Component,HAS_PARAMETER,Parameter_Coolant Temperature,Parameter,冷却剂温度计监测冷却剂温度参数,D8操作手册,D8操作手册::chunk_12
REL_000136,Marine Engine System_Cooling System,System,HAS_COMPONENT,Marine Engine System_Sea Water System,System,海水系统属于冷却系统的子部分,D8操作手册,D8操作手册::chunk_28
REL_000137,Marine Engine System_Cooling System,System,HAS_FAULT,Marine Engine System_FaultPhenomenon_Engine Corrosion,FaultPhenomenon,冷却系统故障可能导致发动机内部腐蚀现象,D8操作手册,D8操作手册::chunk_25
REL_000138,Marine Engine System_Cooling System,System,HAS_PARAMETER,Marine Engine System_Parameter_Coolant Capacity,Parameter,冷却系统具有特定的淡水容量参数,D8操作手册,D8操作手册::chunk_31
REL_000139,Marine Engine System_Cooling System,System,HAS_PARAMETER,Parameter_Coolant Concentration,Parameter,冷却系统必须监控并保持正确的冷却剂浓度参数,D8操作手册,D8操作手册::chunk_26;D8操作手册::chunk_27
REL_000140,Marine Engine System_Cooling System,System,HAS_PARAMETER,Parameter_Coolant Type,Parameter,冷却系统运行必须依赖正确的冷却剂类型参数,D8操作手册,D8操作手册::chunk_25
REL_000141,Marine Engine System_Cooling System,System,HAS_SAFETY_NOTE,Marine Engine System_SafetyNote_No Open Cap When Hot,SafetyNote,冷却系统维护需遵守高温禁止开盖的安全禁忌,D8操作手册,D8操作手册::chunk_26;D8操作手册::chunk_27
REL_000142,Marine Engine System_Cooling System,System,HAS_SAFETY_NOTE,Marine Engine System_SafetyNote_No Pure Water Coolant,SafetyNote,冷却系统维护需遵守禁止纯水冷却的安全 note,D8操作手册,D8操作手册::chunk_25
REL_000143,Marine Engine System_Cooling System,System,HAS_SAFETY_NOTE,Marine Engine System_SafetyNote_Release Pressure Before Opening,SafetyNote,冷却系统维护需遵守开盖前释放压力的安全禁忌,D8操作手册,D8操作手册::chunk_26;D8操作手册::chunk_27
REL_000144,Marine Engine System_Cooling System,System,HAS_SAFETY_NOTE,Marine Engine System_SafetyNote_Use Distilled Water For Mixing,SafetyNote,冷却系统维护需遵守使用蒸馏水混合的安全禁忌,D8操作手册,D8操作手册::chunk_26;D8操作手册::chunk_27
REL_000145,Marine Engine System_Cooling System,System,HAS_SAFETY_NOTE,Marine Engine System_SafetyNote_Use OAT Coolant,SafetyNote,冷却系统维护需遵守使用 OAT 冷却剂的安全 note,D8操作手册,D8操作手册::chunk_25
REL_000146,Marine Engine System_Cooling System,Component,HAS_SAFETY_NOTE,SafetyNote_Close Sea Cock Before Cooling Work,SafetyNote,冷却系统维护需遵循关闭海水龙头的安全规范,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4
REL_000147,Marine Engine System_Cooling System,Component,HAS_SAFETY_NOTE,SafetyNote_Cool Down Before Cooling System Work,SafetyNote,冷却系统维护需遵循冷却后操作的安全规范,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4
REL_000148,Marine Engine System_Cooling System,Component,HAS_SAFETY_NOTE,SafetyNote_Correct Coolant Mixture,SafetyNote,冷却系统需遵守正确混合安全 note,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9
REL_000149,Marine Engine System_Cooling System,System,REQUIRES,Marine Engine System_RepairMethod_Check Coolant Level,RepairMethod,冷却系统维护前必须执行的液位检查与填充要求,D8操作手册,D8操作手册::chunk_30
REL_000150,Marine Engine System_Cooling System,System,REQUIRES,Marine Engine System_RepairMethod_Mix Coolant With Distilled Water,RepairMethod,冷却系统维护必须依赖正确的冷却剂混合处理方法,D8操作手册,D8操作手册::chunk_26;D8操作手册::chunk_27
REL_000151,Marine Engine System_Cooling System,System,REQUIRES,Marine Engine System_RepairMethod_Release Pressure Before Cap Removal,RepairMethod,冷却系统维护必须依赖开盖前释放压力的处理方法,D8操作手册,D8操作手册::chunk_26;D8操作手册::chunk_27
REL_000152,Marine Engine System_Cruise Control,Component,CONTROLS,Marine Engine System,System,巡航控制模块锁定和微调发动机转速,D8操作手册,D8操作手册::chunk_14
REL_000153,Marine Engine System_Cruise Control,Component,HAS_SAFETY_NOTE,SafetyNote_Cruise Control Speed Stability,SafetyNote,巡航控制功能需遵守速度稳定性要求的安全注意事项,D8操作手册,D8操作手册::chunk_15
REL_000154,Marine Engine System_Cruise Control,Component,REQUIRES,Parameter_Boat Speed,Parameter,巡航控制功能依赖船速参数进行速度基于的模式设置,D8操作手册,D8操作手册::chunk_15
REL_000155,Marine Engine System_Cruise Control,Component,REQUIRES,Parameter_Engine Speed,Parameter,巡航控制功能依赖发动机转速参数进行 RPM 基于的模式设置,D8操作手册,D8操作手册::chunk_15
REL_000156,Marine Engine System_Docking Mode,Component,DIAGNOSED_BY,DiagnosticMethod_Check Joystick Center Position,DiagnosticMethod,停靠模式故障可通过检查操纵杆中心位置诊断方法排查,D8操作手册,D8操作手册::chunk_15
REL_000157,Marine Engine System_Docking Mode,Component,HAS_SAFETY_NOTE,Marine Engine System_SafetyNote_Ignition Off Calibration Confirm,SafetyNote,入坞模式校准后确认生效所需的点火开关安全操作,D8操作手册,D8操作手册::chunk_30
REL_000158,Marine Engine System_Drive Belt,Component,HAS_COMPONENT,Marine Engine System_Drive Belt Guard,Component,传动皮带组件包含防护盖作为安全部件,D8操作手册,D8操作手册::chunk_25
REL_000159,Marine Engine System_Drive Belt,Component,HAS_FAULT,Marine Engine System_FaultPhenomenon_Drive Belt Wear,FaultPhenomenon,传动皮带组件可能发生磨损故障,D8操作手册,D8操作手册::chunk_24
REL_000160,Marine Engine System_Drive Device,Component,HAS_COMPONENT,Marine Engine System_Propeller Shaft Brake,Component,驱动装置包含推进轴制动器以控制轴停止时的转动,D8操作手册,D8操作手册::chunk_19
REL_000161,Marine Engine System_Dynamic Positioning System,Equipment,CONNECTS_TO,Marine Engine System_Compass Unit,Component,动态定位系统连接罗盘单元获取航向数据,D8操作手册,D8操作手册::chunk_17
REL_000162,Marine Engine System_Dynamic Positioning System,Equipment,HAS_FAULT,FaultPhenomenon_DPS Activation Failure,FaultPhenomenon,动态定位系统可能出现激活失败故障,D8操作手册,D8操作手册::chunk_18
REL_000163,Marine Engine System_Dynamic Positioning System,Equipment,HAS_PARAMETER,Parameter_GPS Signal Strength,Parameter,动态定位系统性能受 GPS 信号强度参数影响,D8操作手册,D8操作手册::chunk_17
REL_000164,Marine Engine System_Dynamic Positioning System,Equipment,HAS_SAFETY_NOTE,SafetyNote_DPS Distance Requirement,SafetyNote,动态定位系统操作需遵守安全距离要求,D8操作手册,D8操作手册::chunk_17
REL_000165,Marine Engine System_Dynamic Positioning System,Equipment,HAS_SAFETY_NOTE,SafetyNote_DPS Electromagnetic Interference,SafetyNote,动态定位系统需防止电磁干扰影响,D8操作手册,D8操作手册::chunk_17
REL_000166,Marine Engine System_Dynamic Positioning System,Equipment,HAS_SAFETY_NOTE,SafetyNote_DPS Personnel Safety,SafetyNote,动态定位系统操作需遵守水中人员安全禁忌,D8操作手册,D8操作手册::chunk_17
REL_000167,Marine Engine System_Dynamic Positioning System,Equipment,REQUIRES,Marine Engine System_Engine Control Module,Component,动态定位系统依赖所有发动机控制模块运转,D8操作手册,D8操作手册::chunk_18
REL_000168,Marine Engine System_Dynamic Positioning System,Equipment,REQUIRES,Marine Engine System_GPS Receiver,Component,动态定位系统运行依赖 GPS 接收模块信号,D8操作手册,D8操作手册::chunk_17
REL_000169,Marine Engine System_Dynamic Positioning System,Equipment,REQUIRES,Marine Engine System_Glass Cockpit Display,Equipment,动态定位重新定位功能依赖玻璃驾驶舱显示屏,D8操作手册,D8操作手册::chunk_18
REL_000170,Marine Engine System_Dynamic Positioning System,Equipment,REQUIRES,Parameter_Boat Speed,Parameter,动态定位系统激活依赖船速参数低于 3 节,D8操作手册,D8操作手册::chunk_18
REL_000171,Marine Engine System_EVC System,Equipment,CONNECTS_TO,Marine Engine System_Information Display,Equipment,EVC 系统与信息显示器之间存在通讯连接,D8操作手册,D8操作手册::chunk_12
REL_000172,Marine Engine System_EVC System,Equipment,CONTROLS,Marine Engine System,System,EVC 系统控制发动机齿轮及操舵,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9
REL_000173,Marine Engine System_EVC System,Equipment,HAS_COMPONENT,Marine Engine System_Easy Connect,Component,EVC 系统包含 Easy Connect 模块以支持蓝牙数据连接,D8操作手册,D8操作手册::chunk_19
REL_000174,Marine Engine System_EVC System,Equipment,HAS_COMPONENT,Marine Engine System_Swimming Platform Interface,Component,EVC 系统包含游泳跳台接口模块以实现安全互锁,D8操作手册,D8操作手册::chunk_19
REL_000175,Marine Engine System_EVC System,Equipment,HAS_PARAMETER,Parameter_Ignition Auto Off Time,Parameter,EVC 系统包含可配置的点火自动关闭时间参数,D8操作手册,D8操作手册::chunk_22
REL_000176,Marine Engine System_EVC System,Equipment,HAS_SAFETY_NOTE,SafetyNote_Lock EVC System After Stop,SafetyNote,EVC 系统操作后需遵循锁定系统的安全注意事项,D8操作手册,D8操作手册::chunk_22
REL_000177,Marine Engine System_EVC System,Equipment,HAS_SAFETY_NOTE,SafetyNote_No EVC Modification,SafetyNote,EVC 系统需遵守禁止改装安全 note,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9
REL_000178,Marine Engine System_Echo Sounder,Component,HAS_FAULT,Marine Engine System_FaultPhenomenon_Depth Signal Loss,FaultPhenomenon,回声探测器可能出现信号丢失的故障现象,D8操作手册,D8操作手册::chunk_29
REL_000179,Marine Engine System_Echo Sounder,Component,HAS_PARAMETER,Marine Engine System_Parameter_Depth Alarm Level,Parameter,回声探测器具有可设定的深度警报级别参数,D8操作手册,D8操作手册::chunk_29
REL_000180,Marine Engine System_Echo Sounder,Component,HAS_PARAMETER,Marine Engine System_Parameter_Depth Compensation,Parameter,回声探测器具有用于校正安装位置的深度补偿参数,D8操作手册,D8操作手册::chunk_29
REL_000181,Marine Engine System_Electrical System,Component,HAS_COMPONENT,Marine Engine System_Alternator,Component,电气系统包含交流发电机组件,D8操作手册,D8操作手册::chunk_28
REL_000182,Marine Engine System_Electrical System,Component,HAS_COMPONENT,Marine Engine System_Battery,Equipment,电气系统包含电池设备,D8操作手册,D8操作手册::chunk_28
REL_000183,Marine Engine System_Electrical System,Component,HAS_COMPONENT,Marine Engine System_Battery Sensor,Component,电气系统包含电池传感器用于数据采集,D8操作手册,D8操作手册::chunk_14
REL_000184,Marine Engine System_Electrical System,Component,HAS_COMPONENT,Marine Engine System_SDM Cabinet,Equipment,电气系统包含 SDM 配电柜,D8操作手册,D8操作手册::chunk_28
REL_000185,Marine Engine System_Electrical System,Component,HAS_SAFETY_NOTE,SafetyNote_Stop Engine Before Electrical Work,SafetyNote,电气系统维护需遵循停机断电的安全规范,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4
REL_000186,Marine Engine System_Electronic Key Panel,Equipment,CONNECTS_TO,Marine Engine System_EVC System,Equipment,电子钥匙面板连接至 EVC 系统以解锁权限,D8操作手册,D8操作手册::chunk_20
REL_000187,Marine Engine System_Electronic Key Panel,Equipment,CONTROLS,Marine Engine System,System,电子钥匙面板用于控制发动机系统的启停,D8操作手册,D8操作手册::chunk_22
REL_000188,Marine Engine System_Electronic Key Panel,Equipment,CONTROLS,Marine Engine System_EVC System,Equipment,电子钥匙面板用于控制 EVC 系统的锁定与点火,D8操作手册,D8操作手册::chunk_22
REL_000189,Marine Engine System_Electronic Key Panel,Equipment,DIAGNOSED_BY,Marine Engine System_DiagnosticMethod_Check Key ID,DiagnosticMethod,电子钥匙面板授权状态可通过检查钥匙 ID 方法诊断,D8操作手册,D8操作手册::chunk_29
REL_000190,Marine Engine System_Electronic Key Panel,Equipment,HAS_PARAMETER,Marine Engine System_Parameter_Key ID,Parameter,电子钥匙面板存储和管理钥匙 ID 参数,D8操作手册,D8操作手册::chunk_29
REL_000191,Marine Engine System_Electronic Key Panel,Equipment,HAS_PARAMETER,Parameter_Ignition Auto Off Time,Parameter,电子钥匙面板控制点火开关自动关闭的时间参数,D8操作手册,D8操作手册::chunk_29
REL_000192,Marine Engine System_Electronic Key Panel,Equipment,REPAIRED_BY,Marine Engine System_RepairMethod_Manage Keys,RepairMethod,电子钥匙面板的授权问题通过钥匙管理方法修复,D8操作手册,D8操作手册::chunk_29
REL_000193,Marine Engine System_Engine,Equipment,HAS_COMPONENT,Marine Engine System_Component_Engine Type Plate,Component,发动机设备包含用于标识信息的铭牌组件,D8操作手册,D8操作手册::chunk_31
REL_000194,Marine Engine System_Engine,Equipment,HAS_COMPONENT,Marine Engine System_Drive Belt,Component,发动机设备包含传动皮带组件,D8操作手册,D8操作手册::chunk_24
REL_000195,Marine Engine System_Engine,Equipment,HAS_FAULT,Marine Engine System_FaultPhenomenon_Electrical Cable Damage,FaultPhenomenon,发动机区域可能发生电气电缆损坏故障,D8操作手册,D8操作手册::chunk_24
REL_000196,Marine Engine System_Engine,Equipment,HAS_FAULT,Marine Engine System_FaultPhenomenon_Fluid Leak,FaultPhenomenon,发动机可能发生流体泄漏故障,D8操作手册,D8操作手册::chunk_24
REL_000197,Marine Engine System_Engine,Equipment,HAS_SAFETY_NOTE,Marine Engine System_SafetyNote_No High Pressure Wash,SafetyNote,发动机清洁需遵守高压清洗安全注意,D8操作手册,D8操作手册::chunk_24
REL_000198,Marine Engine System_Engine,Equipment,HAS_SAFETY_NOTE,Marine Engine System_SafetyNote_Stop Engine Before Maintenance,SafetyNote,发动机维护需遵守停机安全注意,D8操作手册,D8操作手册::chunk_24
REL_000199,Marine Engine System_Engine Control Module,Component,DIAGNOSED_BY,DiagnosticMethod_Read Engine Data,DiagnosticMethod,控制模块故障可通过读取数据诊断,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9
REL_000200,Marine Engine System_Engine Control Module,Component,HAS_COMPONENT,Marine Engine System_Control Software,Component,发动机控制模块包含可更新的控制软件,D8操作手册,D8操作手册::chunk_7
REL_000201,Marine Engine System_Engine Control Module,Component,HAS_SAFETY_NOTE,SafetyNote_Disconnect Control Units Before Welding,SafetyNote,控制模块在焊接作业前需断开连接以防损坏,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4
REL_000202,Marine Engine System_Engine Control Module,Component,MONITORS,Parameter_Idle Speed,Parameter,发动机控制模块监控怠速转速以确保换档安全,D8操作手册,D8操作手册::chunk_21
